02/01/2015,4294.049805,4311.000000,4224.339844,4252.290039,69809300
05/01/2015,4221.990234,4276.919922,4105.450195,4111.359863,137887700
06/01/2015,4129.890137,4151.410156,4076.159912,4083.500000,130814400
07/01/2015,4111.729980,4144.950195,4080.780029,4112.729980,121316600
08/01/2015,4176.160156,4270.109863,4163.629883,4260.189941,154417100
09/01/2015,4249.259766,4272.830078,4149.140137,4179.069824,139011800
12/01/2015,4196.779785,4252.270020,4165.149902,4228.240234,129743900
13/01/2015,4204.770020,4310.580078,4197.810059,4290.279785,127789000
14/01/2015,4227.459961,4302.220215,4207.370117,4223.240234,156380800
15/01/2015,4262.939941,4338.729980,4119.350098,4323.200195,187411300
16/01/2015,4303.549805,4387.220215,4294.759766,4379.620117,174122800
19/01/2015,4388.669922,4423.250000,4367.240234,4394.930176,107393400
20/01/2015,4406.959961,4463.509766,4405.939941,4446.020020,141375600
21/01/2015,4455.009766,4484.819824,4406.720215,4484.819824,160196600
22/01/2015,4486.759766,4569.549805,4462.169922,4552.799805,208073500
23/01/2015,4588.490234,4673.299805,4585.640137,4640.689941,222514400
26/01/2015,4620.000000,4678.830078,4616.609863,4675.129883,127771700
27/01/2015,4671.759766,4679.259766,4592.620117,4624.209961,145807700
28/01/2015,4660.450195,4660.879883,4582.580078,4610.939941,130618600
29/01/2015,4571.049805,4632.379883,4571.049805,4631.430176,117222200
30/01/2015,4655.950195,4660.709961,4583.680176,4604.250000,142104300
02/02/2015,4613.310059,4646.549805,4584.370117,4627.669922,123784000
03/02/2015,4651.069824,4701.520020,4645.149902,4677.899902,146301200
04/02/2015,4682.810059,4696.299805,4651.779785,4696.299805,130750800
05/02/2015,4654.560059,4705.100098,4647.850098,4703.299805,121316800
06/02/2015,4698.839844,4707.240234,4675.370117,4691.029785,154635000
09/02/2015,4652.160156,4659.259766,4611.149902,4651.080078,138917900
10/02/2015,4663.459961,4716.490234,4636.080078,4695.649902,127662600
11/02/2015,4687.870117,4694.439941,4659.459961,4679.379883,94464200
12/02/2015,4670.080078,4746.750000,4664.029785,4726.200195,159105400
13/02/2015,4748.040039,4779.540039,4741.200195,4759.359863,161376000
16/02/2015,4757.520020,4766.470215,4747.220215,4751.950195,99362700
17/02/2015,4720.930176,4766.669922,4683.189941,4753.990234,109444600
18/02/2015,4782.589844,4806.680176,4775.870117,4799.029785,140858300
19/02/2015,4788.399902,4841.689941,4770.169922,4833.279785,128577800
20/02/2015,4821.379883,4837.930176,4780.810059,4830.899902,140055500
23/02/2015,4872.129883,4875.970215,4832.359863,4862.299805,102128000
24/02/2015,4865.680176,4899.520020,4843.959961,4886.439941,106329800
25/02/2015,4885.000000,4894.600098,4863.220215,4882.220215,117214700
26/02/2015,4884.890137,4910.620117,4877.240234,4910.620117,105228900
27/02/2015,4905.770020,4951.479980,4903.089844,4951.479980,120717900
02/03/2015,4937.430176,4950.589844,4900.109863,4917.319824,149942900
03/03/2015,4922.430176,4936.470215,4863.919922,4869.250000,116619800
04/03/2015,4882.939941,4917.350098,4856.140137,4917.350098,117022000
